Default,LOAN,MORTDUE,VALUE,REASON,Reason_D,JOB,Mgr_D,Office_D,Prof_D,Sales_D,Self_D,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,28400,90823,126845,DebtCon,0,Other,0,0,0,0,0,1,0,0,188.7734549,1,25,42.89671511
0,28400,72870,95647,DebtCon,0,Office,0,1,0,0,0,11,0,0,139.0452547,0,20,37.82067846
0,28400,46126,66942,DebtCon,0,Office,0,1,0,0,0,18,0,0,180.6683082,2,21,33.76903515
0,28400,150784,192411,HomeImp,1,Self,0,0,0,0,1,0,0,0,173.3054934,1,16,41.54325414
0,28400,197852,243593,DebtCon,0,Other,0,0,0,0,0,10,0,0,111.1086801,2,26,41.21496534
0,28400,207687,242544,HomeImp,1,Other,0,0,0,0,0,8,0,0,134.0076805,0,41,41.29838663
0,28400,106020,206030,DebtCon,0,Other,0,0,0,0,0,22,0,0,188.7524695,0,18,25.33037232
0,28400,112996,175817,DebtCon,0,Sales,0,0,0,1,0,17,0,0,303.2820551,1,31,36.2890026
0,28400,53480,90560,DebtCon,0,Other,0,0,0,0,0,24,0,1,174.4747237,0,19,24.49083911
0,28400,183314,232345,DebtCon,0,ProfExe,0,0,1,0,0,1,0,0,300.9043101,1,32,42.3362269
0,28400,36484,73478,DebtCon,0,Mgr,1,0,0,0,0,13,1,0,100.9750908,6,16,34.76399378
0,28400,206126,238745,HomeImp,1,Other,0,0,0,0,0,9,0,0,119.0697634,1,42,41.67018774
0,28500,49461,83352,DebtCon,0,Other,0,0,0,0,0,21,0,0,210.0250584,0,26,37.3017641
0,28500,97262,131830,DebtCon,0,Office,0,1,0,0,0,10,0,0,168.8035325,0,29,42.3249247
1,28500,108293,135317,DebtCon,0,Other,0,0,0,0,0,5,0,0,219.6152519,4,43,31.20973109
0,28500,84908,108385,DebtCon,0,Office,0,1,0,0,0,10,0,0,384.2850469,0,45,41.34201094
0,28500,43413,73248,DebtCon,0,Mgr,1,0,0,0,0,13,0,0,102.5670171,6,16,35.67150508
0,28500,100145,130522,DebtCon,0,Office,0,1,0,0,0,10,0,0,137.9428692,0,29,39.07258918
0,28500,29338,62220,,0,Office,0,1,0,0,0,2,0,0,113.2059238,1,6,36.87709851
0,28600,32136,51599,DebtCon,0,Other,0,0,0,0,0,35,0,0,284.0838485,0,23,39.54773379
0,28600,94165,130285,DebtCon,0,Office,0,1,0,0,0,10,0,1,137.8133309,0,28,42.08001604
0,28600,85174,127306,DebtCon,0,Other,0,0,0,0,0,1,0,0,193.0739135,1,24,40.65624858
0,28600,136546,185507,DebtCon,0,ProfExe,0,0,1,0,0,0,0,0,212.3140985,3,19,40.51680132
0,28600,26189,50409,DebtCon,0,Other,0,0,0,0,0,36,0,0,287.4961733,0,23,38.6443946
0,28600,39009,75893,DebtCon,0,Mgr,1,0,0,0,0,12,1,0,85.62551999,6,15,33.97581441
0,28600,105907,156126,DebtCon,0,ProfExe,0,0,1,0,0,10,0,0,165.090735,1,17,33.23130088
0,28600,31634,65157,,0,Office,0,1,0,0,0,5,0,0,119.3620256,1,6,40.15941877
1,28600,126189,167157,DebtCon,0,ProfExe,0,0,1,0,0,19,0,2,239.2270359,0,26,31.01274893
0,28700,107281,155874,DebtCon,0,ProfExe,0,0,1,0,0,10,0,0,173.8358358,0,17,32.74036849
0,28700,131767,214558,DebtCon,0,ProfExe,0,0,1,0,0,10,0,0,238.794891,2,27,20.52327227
0,28700,67951,106093,DebtCon,0,ProfExe,0,0,1,0,0,11,0,0,263.7439223,0,32,40.21223483
0,28700,133188,179454,DebtCon,0,ProfExe,0,0,1,0,0,1,1,0,223.3486635,1,19,41.13615926
1,28700,25190,59841,DebtCon,0,Office,0,1,0,0,0,1,0,1,201.1767833,0,11,35.72928694
0,28800,204455,245685,HomeImp,1,Other,0,0,0,0,0,8,0,0,123.3967471,1,42,42.34547139
0,28800,132019,168828,DebtCon,0,Mgr,1,0,0,0,0,0,0,0,231.286134,1,24,35.49030567
0,28800,151328,194243,HomeImp,1,Self,0,0,0,0,1,2,0,0,174.9770528,0,17,42.11254013
0,28800,30357,56776,DebtCon,0,Other,0,0,0,0,0,35,0,0,294.4200214,0,22,37.53746125
0,28900,135770,188368,DebtCon,0,ProfExe,0,0,1,0,0,0,1,0,229.7532224,2,19,40.63187139
0,28900,91683,127833,DebtCon,0,ProfExe,0,0,1,0,0,0,1,0,187.2424028,3,37,33.16875685
0,28900,134509,211558,DebtCon,0,ProfExe,0,0,1,0,0,10,0,0,247.8444526,2,27,20.61070665
0,28900,89945,124453,DebtCon,0,Other,0,0,0,0,0,2,0,0,194.9102495,2,25,42.71977457
1,28900,63748,36392,DebtCon,0,Sales,0,0,0,1,0,9,4,1,124.2478986,6,23,44.57850006
0,28900,102108,147463,DebtCon,0,Mgr,1,0,0,0,0,19,0,0,205.8658949,0,13,41.65421132
0,28900,75887,117989,DebtCon,0,Other,0,0,0,0,0,4,0,0,92.09054215,2,32,40.77888843
0,28900,77916,130728,DebtCon,0,Office,0,1,0,0,0,2,0,0,290.7726081,1,23,39.09547645
0,28900,109888,182229,DebtCon,0,Sales,0,0,0,1,0,16,0,0,302.2264177,1,30,33.3190619
0,28900,29515,49525,DebtCon,0,Other,0,0,0,0,0,36,0,0,288.6562467,0,24,39.60580772
0,29000,152065,192445,HomeImp,1,Self,0,0,0,0,1,2,0,0,166.9485683,0,16,41.56383925
0,29000,32109,49912,DebtCon,0,Other,0,0,0,0,0,34,0,0,278.5650034,1,23,39.79656076
0,29200,116202,160084,DebtCon,0,ProfExe,0,0,1,0,0,6,0,0,124.1214617,3,26,32.64452984
0,29200,50105,83815,DebtCon,0,Other,0,0,0,0,0,21,0,0,188.2010287,0,26,35.59575067
0,29200,139299,180818,DebtCon,0,ProfExe,0,0,1,0,0,1,0,0,226.8611449,1,19,40.81730925
0,29300,228059,291314,DebtCon,0,ProfExe,0,0,1,0,0,16,0,1,259.6772021,2,26,28.17364554
0,29400,119256,160683,DebtCon,0,ProfExe,0,0,1,0,0,6,0,0,109.121197,3,27,33.30176289
0,29400,39354,75553,DebtCon,0,Mgr,1,0,0,0,0,13,1,0,77.34259704,6,15,35.11044889
0,29400,109457,145453,DebtCon,0,Other,0,0,0,0,0,15,0,0,222.858711,1,40,40.69741846
0,29500,232801,289260,DebtCon,0,ProfExe,0,0,1,0,0,13,0,0,264.4315076,2,25,26.98136309
0,29500,50079,80222,DebtCon,0,Office,0,1,0,0,0,1,0,0,147.9901182,2,19,38.139022
0,29500,48590,81354,DebtCon,0,Office,0,1,0,0,0,0,0,0,157.0263263,3,18,40.17061829
0,29600,233916,291490,DebtCon,0,ProfExe,0,0,1,0,0,15,0,1,259.7334653,2,25,25.10508606
0,29700,46268,79463,DebtCon,0,Office,0,1,0,0,0,0,0,0,161.276029,3,19,40.26196223
0,29700,100657,148653,DebtCon,0,Other,0,0,0,0,0,14,0,0,221.9253115,0,40,42.30290733
0,29800,134560,187551,DebtCon,0,ProfExe,0,0,1,0,0,1,0,0,225.0922987,1,19,39.21193749
0,29800,225481,290762,DebtCon,0,ProfExe,0,0,1,0,0,13,0,1,239.3216306,1,26,24.77798542
0,29900,230499,294326,DebtCon,0,ProfExe,0,0,1,0,0,15,0,1,250.4910072,2,26,27.92066177
0,29900,135955,182161,DebtCon,0,ProfExe,0,0,1,0,0,0,0,0,235.3710385,2,18,38.69974659
0,29900,131756,167302,DebtCon,0,Mgr,1,0,0,0,0,0,0,0,237.5622414,1,24,35.04310052
0,30000,74975,118886,DebtCon,0,Mgr,1,0,0,0,0,12,0,0,85.0457549,0,34,26.34913193
0,30000,79044,118685,DebtCon,0,Mgr,1,0,0,0,0,12,0,0,92.11887554,1,34,27.22498526
0,30000,109583,153132,DebtCon,0,ProfExe,0,0,1,0,0,10,0,0,162.3840072,1,16,33.76030524
0,30000,15214,38094,DebtCon,0,Other,0,0,0,0,0,26,0,0,199.4697909,0,15,39.5498738
0,30100,24350,40356,DebtCon,0,Other,0,0,0,0,0,0,0,0,81.8402502,0,6,13.40999565
1,30100,92249,,HomeImp,1,Office,0,1,0,0,0,2,1,0,180.6801536,0,21,31.08912029
0,30100,138322,186139,DebtCon,0,ProfExe,0,0,1,0,0,2,0,0,215.750868,2,19,39.1891416
0,30100,228006,285921,DebtCon,0,ProfExe,0,0,1,0,0,15,0,0,250.5398841,2,25,27.81329141
0,30100,78124,116280,DebtCon,0,Mgr,1,0,0,0,0,10,0,0,73.75338352,1,35,26.40633196
1,30200,80951,116160,DebtCon,0,ProfExe,0,0,1,0,0,19,4,0,130.3603618,0,58,50.35299879
0,30200,20956,39333,DebtCon,0,Other,0,0,0,0,0,0,1,0,73.39179752,0,7,13.49536737
0,30200,106594,148695,DebtCon,0,Other,0,0,0,0,0,13,0,0,239.918405,1,39,41.27520899
0,30300,137927,182588,DebtCon,0,ProfExe,0,0,1,0,0,1,1,0,248.980672,1,18,40.36185207
0,30300,54352,79302,DebtCon,0,Office,0,1,0,0,0,0,0,0,152.2027769,3,19,41.62936282
0,30300,109859,153240,DebtCon,0,ProfExe,0,0,1,0,0,10,0,0,172.6879798,0,17,34.54949648
0,30300,18306,66747,DebtCon,0,Other,0,0,0,0,0,1,0,0,95.18143755,1,6,37.58289841
0,30300,36014,76525,DebtCon,0,Mgr,1,0,0,0,0,14,0,0,88.93446885,5,16,34.9372716
0,30400,45747,78829,DebtCon,0,Office,0,1,0,0,0,0,0,0,174.3637482,3,18,41.25679468
0,30400,40386,68120,DebtCon,0,Mgr,1,0,0,0,0,12,1,0,98.82015368,5,15,34.02025719
0,30400,46948,80473,DebtCon,0,Office,0,1,0,0,0,0,0,0,151.5970972,2,19,37.75387662
0,30400,55429,103948,DebtCon,0,Office,0,1,0,0,0,3,0,0,182.4841642,1,25,35.15098079
0,30500,77246,121758,DebtCon,0,Mgr,1,0,0,0,0,10,0,0,79.21417248,0,34,26.52174054
0,30500,57516,103086,DebtCon,0,Office,0,1,0,0,0,3,0,0,166.1995272,2,24,37.81408909
0,30500,113822,148478,DebtCon,0,ProfExe,0,0,1,0,0,10,0,0,165.7882784,0,16,31.16320701
0,30500,108736,147531,DebtCon,0,Other,0,0,0,0,0,13,0,0,228.6103591,1,40,43.12276156
0,30500,138082,181157,DebtCon,0,ProfExe,0,0,1,0,0,2,1,0,219.2473072,1,19,40.87469852
0,30500,10952,65166,DebtCon,0,Other,0,0,0,0,0,0,0,0,91.95160351,1,6,37.69262438
0,30500,124225,181129,DebtCon,0,Mgr,1,0,0,0,0,11,0,0,189.4391712,2,28,43.16839173
1,30500,18375,61738,DebtCon,0,Mgr,1,0,0,0,0,20,3,5,141.7031333,0,28,45.3547887
0,30600,78355,124426,DebtCon,0,Mgr,1,0,0,0,0,11,0,0,81.22339757,1,34,25.94257777
0,30600,231344,284199,DebtCon,0,ProfExe,0,0,1,0,0,7,0,1,202.5286035,0,29,15.82390006
0,30600,54372,78653,DebtCon,0,Office,0,1,0,0,0,0,0,0,156.4135697,3,19,40.61109433
0,30700,14834,64870,DebtCon,0,Other,0,0,0,0,0,1,0,0,99.70436212,1,5,36.69232406
0,30800,129062,176389,DebtCon,0,Mgr,1,0,0,0,0,13,0,0,184.3193761,2,28,40.89430209
0,30800,29226,44735,DebtCon,0,Other,0,0,0,0,0,1,0,0,66.24471976,0,7,13.78396544
0,30800,15428,45495,DebtCon,0,Other,0,0,0,0,0,28,0,0,200.5091243,0,15,42.38798551
0,30800,195221,293118,DebtCon,0,Other,0,0,0,0,0,29,0,0,151.9574182,0,22,38.18102732
0,30800,21172,37333,DebtCon,0,Other,0,0,0,0,0,30,0,0,208.4986963,0,15,41.35817107
0,30800,125787,175196,DebtCon,0,Mgr,1,0,0,0,0,13,0,0,157.8776807,2,29,41.35097453
0,30800,54981,82038,DebtCon,0,Office,0,1,0,0,0,2,0,0,165.0778474,2,19,41.23925628
0,30900,230978,291013,DebtCon,0,ProfExe,0,0,1,0,0,12,0,1,268.394238,1,26,26.24819069
0,30900,189798,301984,DebtCon,0,Other,0,0,0,0,0,28,0,0,150.9173633,0,22,37.23650784
1,30900,106717,,DebtCon,0,Mgr,1,0,0,0,0,4,2,4,172.4323547,0,13,47.79590611
0,30900,190480,298239,DebtCon,0,Other,0,0,0,0,0,27,0,1,164.6048706,0,23,39.60145213
0,31000,133471,188154,DebtCon,0,ProfExe,0,0,1,0,0,0,0,0,218.5382606,2,18,40.31508349
1,31000,67794,103535,DebtCon,0,Mgr,1,0,0,0,0,7,0,1,116.8989899,1,31,44.06542878
0,31000,13542,58827,DebtCon,0,Other,0,0,0,0,0,0,0,0,92.1329084,0,6,36.25696875
0,31000,51370,103298,DebtCon,0,Office,0,1,0,0,0,0,0,0,175.6096146,2,25,38.09341464
0,31100,136521,188264,DebtCon,0,ProfExe,0,0,1,0,0,1,1,0,227.6518778,2,19,38.51864488
0,31200,22907,46357,DebtCon,0,Other,0,0,0,0,0,0,0,0,62.41629688,0,6,15.02803747
0,31200,234304,290923,DebtCon,0,ProfExe,0,0,1,0,0,14,0,1,260.9197759,2,26,27.05723429
0,31200,14906,64767,DebtCon,0,Other,0,0,0,0,0,0,0,0,80.35557059,0,5,35.03907537
0,31200,124295,176185,DebtCon,0,Mgr,1,0,0,0,0,12,0,0,171.2144163,1,27,43.17681901
0,31200,15557,62847,DebtCon,0,Other,0,0,0,0,0,0,0,0,99.56044187,1,6,37.39411875
1,31200,38352,80550,DebtCon,0,Mgr,1,0,0,0,0,21,1,0,116.4379076,0,14,35.38186329
0,31300,119911,171916,DebtCon,0,ProfExe,0,0,1,0,0,16,0,0,140.4494714,0,16,27.6899107
0,31300,188655,298090,DebtCon,0,Other,0,0,0,0,0,28,0,0,153.0868546,0,22,40.29677071
0,31300,106960,144201,DebtCon,0,Other,0,0,0,0,0,15,0,0,230.4130352,0,40,42.66665957
0,31400,12617,36082,DebtCon,0,Other,0,0,0,0,0,30,0,0,205.4598874,0,15,41.97900067
0,31400,16209,62450,DebtCon,0,Other,0,0,0,0,0,1,0,0,108.3876577,1,6,38.12127507
0,31500,49020,100700,DebtCon,0,Office,0,1,0,0,0,4,0,0,169.6890389,1,25,36.03464456
0,31500,10879,58089,DebtCon,0,Other,0,0,0,0,0,0,0,0,94.24803572,0,5,38.66240227
0,31500,224572,282839,DebtCon,0,ProfExe,0,0,1,0,0,7,0,1,212.7553311,0,29,16.62648898
0,31600,11478,66275,DebtCon,0,Other,0,0,0,0,0,1,0,0,97.19863392,1,5,35.94520575
0,31600,15036,44220,DebtCon,0,Other,0,0,0,0,0,28,0,0,204.7009169,0,14,42.61822346
0,31700,55247,103246,DebtCon,0,Office,0,1,0,0,0,3,0,0,177.2769279,1,25,35.30277411
0,31800,126316,180750,DebtCon,0,Mgr,1,0,0,0,0,14,0,0,167.8572559,2,28,42.63343718
0,31800,125864,175163,DebtCon,0,Mgr,1,0,0,0,0,12,0,0,174.209344,2,28,40.5848115
0,31800,226152,283022,DebtCon,0,ProfExe,0,0,1,0,0,4,0,1,209.2973763,0,29,15.73414368
0,31800,195134,299299,DebtCon,0,Other,0,0,0,0,0,29,0,0,161.8851264,0,22,38.63702392
0,31900,15150,61388,DebtCon,0,Other,0,0,0,0,0,1,0,0,101.8594387,1,5,37.8165708
0,31900,104092,143832,DebtCon,0,Other,0,0,0,0,0,15,0,0,235.2018195,1,40,43.69152442
0,31900,23517,47805,DebtCon,0,Other,0,0,0,0,0,0,0,0,78.81360028,0,7,16.7277481
0,31900,83226,115509,DebtCon,0,Mgr,1,0,0,0,0,11,0,0,79.03011561,0,34,26.52185952
0,31900,16363,43218,DebtCon,0,Other,0,0,0,0,0,29,0,0,200.3016025,0,14,42.09417911
1,32000,33148,69965,DebtCon,0,ProfExe,0,0,1,0,0,13,2,4,112.5108654,3,27,36.02150867
0,32000,22832,43358,DebtCon,0,Other,0,0,0,0,0,1,0,0,68.32898424,0,7,13.66579769
0,32100,127901,176592,DebtCon,0,Mgr,1,0,0,0,0,12,0,0,186.6022388,2,27,40.95937708
0,32100,120725,168783,DebtCon,0,ProfExe,0,0,1,0,0,15,0,0,121.5604199,1,17,27.90222161
0,32200,16232,60238,DebtCon,0,Other,0,0,0,0,0,0,0,0,116.7297455,1,5,37.99908153
0,32200,118793,171024,DebtCon,0,ProfExe,0,0,1,0,0,16,0,0,119.6034777,1,16,29.01132772
0,32200,188427,293790,DebtCon,0,Other,0,0,0,0,0,27,0,0,157.7262908,0,23,37.06575888
0,32200,108871,151667,DebtCon,0,Other,0,0,0,0,0,11,0,0,227.4154384,0,40,40.18309857
0,32300,235343,45270,DebtCon,0,Mgr,1,0,0,0,0,3,0,1,210.9224034,3,49,41.26480552
0,32300,195243,294372,DebtCon,0,Other,0,0,0,0,0,27,0,0,150.2093805,0,22,39.07277566
0,32300,14163,60626,DebtCon,0,Other,0,0,0,0,0,0,0,0,109.031088,1,6,36.50108651
0,32300,23448,45557,DebtCon,0,Other,0,0,0,0,0,0,0,0,69.19973077,0,7,15.77819668
0,32300,28213,40515,DebtCon,0,Other,0,0,0,0,0,0,0,0,55.04424252,0,7,15.39687666
0,32300,133193,174905,DebtCon,0,Mgr,1,0,0,0,0,13,0,0,177.0516476,1,28,39.4756896
0,32300,194350,299720,DebtCon,0,Other,0,0,0,0,0,28,0,0,170.1968674,0,23,40.25151003
0,32400,51220,106361,DebtCon,0,Office,0,1,0,0,0,3,0,0,172.362148,2,24,36.48909721
0,32400,128523,179390,DebtCon,0,Mgr,1,0,0,0,0,13,0,0,150.0842871,1,28,43.14434551
0,32500,124548,169881,DebtCon,0,ProfExe,0,0,1,0,0,16,0,0,129.524283,1,17,28.85081359
0,32500,193409,297294,DebtCon,0,Other,0,0,0,0,0,30,0,0,150.7998535,0,22,40.59278045
0,32500,232057,286938,DebtCon,0,ProfExe,0,0,1,0,0,15,0,1,249.9549333,2,26,25.25477175
0,32600,233216,38583,DebtCon,0,Mgr,1,0,0,0,0,4,0,1,226.1469888,2,49,40.22218286
0,32700,14955,38584,DebtCon,0,Other,0,0,0,0,0,29,0,0,197.9863148,0,14,41.52909627
0,32800,13781,43371,DebtCon,0,Other,0,0,0,0,0,28,0,0,203.8393048,0,14,40.65777994
0,32800,189564,296728,DebtCon,0,Other,0,0,0,0,0,27,0,0,155.5368967,0,23,38.05331686
0,32900,232792,293949,DebtCon,0,ProfExe,0,0,1,0,0,13,0,1,275.6958052,1,26,27.87825784
0,32900,49709,101222,DebtCon,0,Office,0,1,0,0,0,2,0,0,181.9098245,2,24,35.04559626
0,32900,9200,66056,DebtCon,0,Other,0,0,0,0,0,0,0,0,107.6734382,1,6,37.18955165
0,33000,18026,57436,DebtCon,0,Other,0,0,0,0,0,0,0,0,94.11896805,0,5,37.74993373
0,33000,232113,46286,DebtCon,0,Mgr,1,0,0,0,0,3,0,1,214.3529578,2,50,42.51200002
0,33000,54821,104724,DebtCon,0,Office,0,1,0,0,0,1,0,0,164.3009187,1,24,34.39190747
0,33000,227543,289091,DebtCon,0,ProfExe,0,0,1,0,0,3,0,0,203.9415862,0,29,17.42563348
0,33000,104422,152298,DebtCon,0,Other,0,0,0,0,0,15,0,0,227.6777656,0,40,42.2817024
0,33100,236847,46091,DebtCon,0,Mgr,1,0,0,0,0,1,0,2,205.6506602,3,49,41.83267428
1,33100,111917,156552,DebtCon,0,Mgr,1,0,0,0,0,12,0,0,107.2948996,2,37,41.44154866
0,33100,238018,44379,DebtCon,0,Mgr,1,0,0,0,0,3,0,2,195.3652599,3,49,40.41559886
1,33200,36705,78040,DebtCon,0,Mgr,1,0,0,0,0,19,2,0,120.090143,0,13,35.01574872
0,33200,195971,298682,DebtCon,0,Other,0,0,0,0,0,29,0,0,138.5666478,0,22,39.88756232
0,33200,119049,175867,DebtCon,0,ProfExe,0,0,1,0,0,17,0,0,112.4677853,0,16,28.51781662
0,33200,57419,103648,DebtCon,0,Office,0,1,0,0,0,4,0,0,175.3867231,1,25,34.28625051
0,33200,23858,40268,DebtCon,0,Other,0,0,0,0,0,0,0,0,56.60389545,0,7,16.6958286
0,33200,140690,195001,DebtCon,0,ProfExe,0,0,1,0,0,21,0,0,177.247554,0,22,38.98121028
0,33300,19675,47894,DebtCon,0,Mgr,1,0,0,0,0,6,0,0,42.43527965,0,7,36.66861708
0,33400,20921,37363,DebtCon,0,Other,0,0,0,0,0,28,0,0,198.8970467,0,14,42.55636282
0,33500,73761,117729,DebtCon,0,Mgr,1,0,0,0,0,11,0,0,62.12090961,0,35,25.46161407
0,33500,18934,42328,DebtCon,0,Mgr,1,0,0,0,0,5,0,0,38.69922722,0,6,34.22224671
0,33500,240157,42013,DebtCon,0,Mgr,1,0,0,0,0,3,0,2,201.6122988,2,50,41.64479426
0,33500,49292,104421,DebtCon,0,Office,0,1,0,0,0,1,0,0,161.8332356,1,25,36.89609946
0,33500,18804,43982,DebtCon,0,Mgr,1,0,0,0,0,7,0,0,46.76290645,0,6,34.98037124
0,33600,87451,131949,DebtCon,0,Mgr,1,0,0,0,0,30,0,0,342.4680597,0,20,40.89238843
0,33600,79877,118554,DebtCon,0,Mgr,1,0,0,0,0,9,0,0,78.32776771,1,35,25.01202037
0,33600,233630,284049,DebtCon,0,ProfExe,0,0,1,0,0,4,0,0,218.9936962,0,30,14.07235376
0,33700,73877,124834,DebtCon,0,Mgr,1,0,0,0,0,10,0,0,68.48269459,0,34,25.96045509
0,33700,142468,195770,DebtCon,0,ProfExe,0,0,1,0,0,22,0,0,200.8607367,1,22,36.50527114
0,33700,12512,42634,DebtCon,0,Other,0,0,0,0,0,28,0,0,184.134954,0,15,42.48237422
0,33700,28956,45640,DebtCon,0,Other,0,0,0,0,0,0,0,0,59.04270368,0,6,16.49508064
0,33700,132617,172152,DebtCon,0,Mgr,1,0,0,0,0,15,0,0,178.4111833,1,28,42.45764485
0,33700,147522,198737,DebtCon,0,ProfExe,0,0,1,0,0,20,0,0,188.1493561,1,21,37.30853626
0,33700,83471,133221,DebtCon,0,Mgr,1,0,0,0,0,29,0,0,334.5812066,0,19,39.09556626
0,33700,26395,48905,DebtCon,0,Mgr,1,0,0,0,0,6,0,0,48.71005322,0,7,36.42433271
0,33800,15648,43726,DebtCon,0,Other,0,0,0,0,0,29,0,0,198.4511737,0,14,42.51197505
0,33900,128884,172094,DebtCon,0,Mgr,1,0,0,0,0,12,1,0,166.6247382,1,27,42.31889922
0,33900,13154,62208,DebtCon,0,Other,0,0,0,0,0,1,0,0,111.980657,1,5,37.4669773
0,33900,232317,38412,DebtCon,0,Mgr,1,0,0,0,0,2,0,2,213.2096514,3,50,42.5578291
0,33900,231455,290039,DebtCon,0,ProfExe,0,0,1,0,0,4,0,0,222.8746479,0,30,16.6894908
0,34000,121625,169369,DebtCon,0,ProfExe,0,0,1,0,0,15,0,0,112.3149971,0,17,28.99431237
0,34000,232312,286305,DebtCon,0,ProfExe,0,0,1,0,0,4,0,0,219.6589319,0,29,15.73593489
0,34000,57025,103563,DebtCon,0,Office,0,1,0,0,0,3,0,0,173.4941319,2,24,36.91389765
0,34100,139035,198788,DebtCon,0,ProfExe,0,0,1,0,0,23,0,0,171.9632916,1,22,37.68589208
0,34100,241545,42189,DebtCon,0,Mgr,1,0,0,0,0,1,0,2,196.5542212,3,50,42.04270618
0,34100,138523,196555,DebtCon,0,ProfExe,0,0,1,0,0,21,0,0,185.0054347,1,22,38.8960395
0,34100,241931,36486,DebtCon,0,Mgr,1,0,0,0,0,1,0,2,196.0088316,3,50,42.45858179
0,34200,119575,175235,DebtCon,0,ProfExe,0,0,1,0,0,16,0,0,131.5424382,1,16,27.14989852
0,34300,146171,196270,DebtCon,0,ProfExe,0,0,1,0,0,19,0,0,195.555801,1,21,37.94959341
0,34300,118911,168901,DebtCon,0,ProfExe,0,0,1,0,0,16,0,0,134.7340235,0,17,28.81751546
0,34400,97971,145124,DebtCon,0,Other,0,0,0,0,0,13,0,0,67.83204167,1,36,40.40270584
1,34400,155536,169503,DebtCon,0,Office,0,1,0,0,0,10,0,0,107.7099227,4,32,58.8269296
1,34600,169960,224716,DebtCon,0,Mgr,1,0,0,0,0,2,0,0,182.0684611,2,21,32.71020486
0,34600,27851,42623,DebtCon,0,Mgr,1,0,0,0,0,6,0,0,45.92716617,0,7,35.13109271
0,34600,143542,195327,DebtCon,0,ProfExe,0,0,1,0,0,23,0,0,174.6353487,1,22,37.44738401
0,34700,81688,131993,DebtCon,0,Mgr,1,0,0,0,0,27,0,0,327.4923598,0,19,41.21264082
0,34800,138680,190729,DebtCon,0,ProfExe,0,0,1,0,0,21,0,0,198.1233342,0,21,35.57723925
0,34800,139519,195663,DebtCon,0,ProfExe,0,0,1,0,0,22,0,0,182.6647722,0,22,36.95591736
0,34900,121550,174507,DebtCon,0,ProfExe,0,0,1,0,0,17,0,0,110.9431095,1,17,30.69930302
0,34900,236340,37598,DebtCon,0,Mgr,1,0,0,0,0,2,0,1,220.6025351,4,50,41.85741593
0,35000,240994,39401,DebtCon,0,Mgr,1,0,0,0,0,3,0,1,210.5018174,3,50,42.96751164
0,35000,239058,40848,DebtCon,0,Mgr,1,0,0,0,0,4,0,1,212.0154058,3,49,40.13181545
0,35100,88197,132776,DebtCon,0,Mgr,1,0,0,0,0,30,0,0,333.0463123,0,20,39.29472094
0,35200,239513,37076,DebtCon,0,Mgr,1,0,0,0,0,0,0,1,183.3734524,2,49,40.7798487
0,35200,234682,37079,DebtCon,0,Mgr,1,0,0,0,0,2,0,1,216.6666372,2,50,40.41005141
0,35200,239987,43028,DebtCon,0,Mgr,1,0,0,0,0,2,0,1,210.1890052,3,49,41.33662673
0,35300,83439,134691,DebtCon,0,Mgr,1,0,0,0,0,30,0,0,355.8060308,0,20,41.88307125
0,35400,90295,139602,DebtCon,0,Other,0,0,0,0,0,12,0,0,62.80681071,0,35,40.22961403
0,35500,142713,196335,DebtCon,0,ProfExe,0,0,1,0,0,21,0,0,191.8661175,1,22,35.64744257
0,35600,20552,46697,DebtCon,0,Mgr,1,0,0,0,0,7,0,0,45.14448683,0,6,36.06282742
0,35700,238104,43026,DebtCon,0,Mgr,1,0,0,0,0,3,0,1,206.6470786,3,49,41.27663712
0,35800,207312,271738,DebtCon,0,ProfExe,0,0,1,0,0,4,0,0,228.8020074,0,32,32.68199935
0,35800,93309,137370,DebtCon,0,Other,0,0,0,0,0,12,0,0,70.02470469,0,36,41.86164685
0,36000,204292,268436,DebtCon,0,ProfExe,0,0,1,0,0,3,0,0,243.2954303,0,31,30.93897745
0,36000,203680,270992,DebtCon,0,ProfExe,0,0,1,0,0,3,0,0,234.0239751,0,32,29.69634581
0,36000,145908,190303,DebtCon,0,ProfExe,0,0,1,0,0,20,0,0,179.7192455,0,21,38.60076499
0,36000,89270,127834,DebtCon,0,Mgr,1,0,0,0,0,30,0,0,350.6195273,0,20,38.66907284
0,36100,94801,146627,DebtCon,0,Other,0,0,0,0,0,11,0,0,64.37879289,1,36,40.23487119
1,36100,233417,324987,HomeImp,1,ProfExe,0,0,1,0,0,4,0,0,152.2454279,0,25,21.86293891
0,36300,22431,42834,DebtCon,0,Mgr,1,0,0,0,0,6,0,0,50.41959435,0,6,33.41614827
0,36300,25867,43823,DebtCon,0,Mgr,1,0,0,0,0,6,0,0,56.12733917,0,6,33.67673955
0,36300,142395,195120,DebtCon,0,ProfExe,0,0,1,0,0,22,0,0,185.3593721,0,22,38.35509489
0,36300,35072,74829,DebtCon,0,ProfExe,0,0,1,0,0,4,1,0,195.5596417,2,18,23.01985524
0,36400,86853,131508,DebtCon,0,Mgr,1,0,0,0,0,30,0,0,349.6943994,0,19,40.10703136
0,36400,204419,268745,DebtCon,0,ProfExe,0,0,1,0,0,4,0,0,267.920922,0,31,32.74759312
